,alt,az,airmass,moonRA,moonDec,moonSep,fieldID,objType,magnitude,mjdExpStart,risen,scheduled,observable
14,-17.54484963037696,301.00443381183163,-3.3172749376124666,291.3165584313246,-26.14722625392533,117.70383881170444,BD+15 2383,bright star,2.14,59418.290885,False,False,True
15,-20.7417484877024,304.1577305830255,-2.8236115834783777,291.4467097472617,-26.127560346213826,117.8193337726688,BD+15 2383,bright star,2.14,59418.303385,False,False,True
16,-23.8176337267028,307.51194230259364,-2.4763087134258845,291.57802729714376,-26.10554873937828,117.93577888324207,BD+15 2383,bright star,2.14,59418.315885,False,False,True
17,-26.75368498474469,311.0913720380433,-2.2214527497346492,291.7109149182046,-26.081242456423507,118.05354497305773,BD+15 2383,bright star,2.14,59418.328385,False,False,True
18,-29.52848240802491,314.91978014995397,-2.028989539764672,291.84576518116444,-26.054705336472065,118.1729936704805,BD+15 2383,bright star,2.14,59418.340885,False,False,True
19,-32.117888793760834,319.0189286641153,-1.88089057089575,291.9829568013039,-26.026013495593244,118.2944750563948,BD+15 2383,bright star,2.14,59418.353385,False,False,True
20,-34.495112593012514,323.4064814028583,-1.7657364415697665,292.12285217131006,-25.995254692022673,118.41832541516676,BD+15 2383,bright star,2.14,59418.365885,False,False,True
21,-36.63105385030076,328.09321976658475,-1.6759966383635996,292.26579506083243,-25.962527602498053,118.54486512184373,BD+15 2383,bright star,2.14,59418.378385,False,False,True
22,-38.49504663911862,333.07969253122843,-1.6065625486121904,292.41210848308987,-25.927941021391145,118.67439666643284,BD+15 2383,bright star,2.14,59418.390885,False,False,True
23,-40.05609439662171,338.3526804090882,-1.55391152259862,292.562092756662,-25.891612991560635,118.80720283904574,BD+15 2383,bright star,2.14,59418.403385,False,False,True
24,-41.28462833255748,343.8821875992541,-1.515610583482059,292.7160237575994,-25.85366988011746,118.94354507324685,BD+15 2383,bright star,2.14,59418.415885,False,False,True
25,-42.154692956056216,349.61995033740953,-1.4900141126728788,292.8741513944484,-25.81424540824429,119.08366197642519,BD+15 2383,bright star,2.14,59418.428385,False,False,True
26,-42.646293689493994,355.5004672089623,-1.4760790356731497,293.03669830191393,-25.773479647571214,119.22776804494724,BD+15 2383,bright star,2.14,59418.440885,False,False,True
27,-42.74748886858552,1.4451136016269377,-1.4732562127017201,293.20385874517046,-25.731517995444538,119.37605255797536,BD+15 2383,bright star,2.14,59418.453385,False,False,True
28,-42.45575974515183,7.369012616208828,-1.4814359929445151,293.37579775944704,-25.688510138232722,119.52867867442679,BD+15 2383,bright star,2.14,59418.465885,False,False,True
0,44.3926443646651,315.158426844702,1.4294462278007705,289.3877771541074,-26.179786003291344,123.05396250564722,BD+54 1475,bright star,2.44,59418.115885,True,False,True
1,41.714928063388584,315.08975053944556,1.5027992700648798,289.54369973498956,-26.190811846631288,123.15455521471112,BD+54 1475,bright star,2.44,59418.128385,True,False,False
2,39.039353074408886,315.24500521094177,1.5876694778947196,289.69549884083875,-26.200159582929803,123.25144571806229,BD+54 1475,bright star,2.44,59418.140885,True,False,False
3,36.37585053254708,315.59909573262087,1.6861143629780453,289.84345120087795,-26.207706555713713,123.34470551896305,BD+54 1475,bright star,2.44,59418.153385,True,False,False
4,33.7334144840866,316.1319931215237,1.800732644566411,289.9878579606298,-26.213338974133425,123.43442723412743,BD+54 1475,bright star,2.44,59418.165885,True,False,False
5,31.120379463414256,316.8277262217544,1.9348427736356018,290.12904291859576,-26.216952801045647,123.52072419478559,BD+54 1475,bright star,2.44,59418.178385,True,False,False
6,28.544633170238534,317.6735702510804,2.0927366520839135,290.26735057432165,-26.218454579237015,123.60372989035584,BD+54 1475,bright star,2.44,59418.190885,True,False,False
7,26.01378029243883,318.6593925245126,2.2800477578604896,290.4031439815023,-26.217762185830694,123.68359724417651,BD+54 1475,bright star,2.44,59418.203385,True,False,False
8,23.53526881004704,319.77712052515176,2.5042980267626573,290.53680243594766,-26.2148055041675,123.76049773055216,BD+54 1475,bright star,2.44,59418.215885,True,False,False
9,21.116486743321143,321.02030343216273,2.7757326127194952,290.66871899811724,-26.209527004923924,123.83462032782886,BD+54 1475,bright star,2.44,59418.228385,True,False,False
10,18.76483468369937,322.38374390823793,3.108634708529035,290.7992978966605,-26.201882226642102,123.90617032699778,BD+54 1475,bright star,2.44,59418.240885,True,False,False
11,16.487777533781927,323.86318189901976,3.523474081217964,290.92895181586744,-26.191840150108884,123.97536799409446,BD+54 1475,bright star,2.44,59418.253385,True,False,False
12,14.292877502929347,325.4550163446501,4.050574640938482,291.058099109573,-26.179383459938872,124.04244710664639,BD+54 1475,bright star,2.44,59418.265885,True,False,False
13,12.187809277410988,327.1560542842075,4.736713821438012,291.18716094453686,-26.16450869072627,124.10765336336603,BD+54 1475,bright star,2.44,59418.278385,True,False,False
14,10.180357614466756,328.9632798605143,5.657794295203259,291.3165584313246,-26.14722625392533,124.17124269958367,BD+54 1475,bright star,2.44,59418.290885,True,False,False
15,8.278397091772632,330.87363852375984,6.9452596400260544,291.4467097472617,-26.127560346213826,124.2334795107143,BD+54 1475,bright star,2.44,59418.303385,True,False,False
16,6.489853547007997,332.8838343118581,8.847423074621519,291.57802729714376,-26.10554873937828,124.29463481109005,BD+54 1475,bright star,2.44,59418.315885,True,False,False
17,4.82264685717755,334.99014049126816,11.894607199893443,291.7109149182046,-26.081242456423507,124.35498433561166,BD+54 1475,bright star,2.44,59418.328385,True,False,False
18,3.284615014825027,337.1882262077878,17.453240131709425,291.84576518116444,-26.054705336472065,124.41480661597964,BD+54 1475,bright star,2.44,59418.340885,True,False,False
19,1.8834201869332177,339.4730038117265,30.426614202418452,291.9829568013039,-26.026013495593244,124.47438104557975,BD+54 1475,bright star,2.44,59418.353385,True,False,False
20,0.6264383573095543,341.8385032428303,91.4645796805625,292.12285217131006,-25.995254692022673,124.53398594579524,BD+54 1475,bright star,2.44,59418.365885,True,False,False
21,-0.47936464888049424,344.2777809270554,-119.5258100189968,292.26579506083243,-25.962527602498053,124.59389666496581,BD+54 1475,bright star,2.44,59418.378385,False,False,True
22,-1.4275665996016993,346.7828707793648,-40.139428944481764,292.41210848308987,-25.927941021391145,124.65438371951868,BD+54 1475,bright star,2.44,59418.390885,False,False,True
23,-2.21242629722299,349.34478407931476,-25.903697016226012,292.562092756662,-25.891612991560635,124.71571099933932,BD+54 1475,bright star,2.44,59418.403385,False,False,True
24,-2.829018386932415,351.9535627925015,-20.261115017233184,292.7160237575994,-25.85366988011746,124.77813404552249,BD+54 1475,bright star,2.44,59418.415885,False,False,True
