,fieldID,mjdExpStart,mjd,mjdNightStart,mjdNightEnd,mjdExptime,scheduled,racen,deccen,alt,az,airmass,moonRA,moonDec,moonAlt,moonAz,moonSep,moonPhase
21,66,59418.165885,59418.0,59418.115885,59418.4812,0.012500000000000002,False,275.22622320424625,20.184886445673342,67.74632952591745,119.3048723345715,1.080478063138309,289.9878579606298,-26.213338974133425,22.07415022253353,145.8205030598063,48.55909269082276,0.9870616510384419
22,66,59418.178385,59418.0,59418.115885,59418.4812,0.012500000000000002,False,275.22622320424625,20.184886445673342,70.92138205103218,127.27288018803627,1.058121604037384,290.12904291859576,-26.216952801045647,24.037361350296564,149.51180939025917,48.60308634879711,0.9873768964300308
23,66,59418.190885,59418.0,59418.115885,59418.4812,0.012500000000000002,False,275.22622320424625,20.184886445673342,73.72462330868397,137.77129596093553,1.041747161116224,290.26735057432165,-26.218454579237015,25.79449351973432,153.38237965407205,48.644590033697035,0.9876878417053758
24,66,59418.203385,59418.0,59418.115885,59418.4812,0.012500000000000002,False,275.22622320424625,20.184886445673342,75.92747949695004,151.65595499582392,1.0309397988754618,290.4031439815023,-26.217762185830694,27.32739928022599,157.42541324716294,48.68361668589148,0.9879944858300703
25,66,59418.215885,59418.0,59418.115885,59418.4812,0.012500000000000002,False,275.22622320424625,20.184886445673342,77.21241608228158,169.11264334791662,1.0254334765337072,290.53680243594766,-26.2148055041675,28.618560524394315,161.62803724956154,48.72019949300827,0.9882968278372496
26,66,59418.228385,59418.0,59418.115885,59418.4812,0.012500000000000002,False,275.22622320424625,20.184886445673342,77.29603449068458,188.38965730460487,1.0250950171480129,290.66871899811724,-26.209527004923924,29.651847278916325,165.9708031508356,48.75439170602747,0.988594866814969
27,66,59418.240885,59418.0,59418.115885,59418.4812,0.012500000000000002,False,275.22622320424625,20.184886445673342,76.15645171784666,206.237367112878,1.0299162879444776,290.7992978966605,-26.201882226642102,30.413345476717534,170.42768807191746,48.786266315147856,0.9888886019146416
28,66,59418.253385,59418.0,59418.115885,59418.4812,0.012500000000000002,False,275.22622320424625,20.184886445673342,74.05498418648486,220.61102247461426,1.040013727286146,290.92895181586744,-26.191840150108884,30.89217396094629,174.96674001015631,48.8159155826315,0.9891780323467324
29,66,59418.265885,59418.0,59418.115885,59418.4812,0.012500000000000002,False,275.22622320424625,20.184886445673342,71.3154995980554,231.5094034044893,1.0556351665771926,291.058099109573,-26.179383459938872,31.081191565738,179.5514119495359,48.84345044032258,0.9894631573891716
30,66,59418.278385,59418.0,59418.115885,59418.4812,0.012500000000000002,False,275.22622320424625,20.184886445673342,68.17975037828256,239.76134623594376,1.0771746993238605,291.18716094453686,-26.16450869072627,30.977494133794725,184.14249544798386,48.86899975004736,0.9897439763745149
31,66,59418.290885,59418.0,59418.115885,59418.4812,0.012500000000000002,False,275.22622320424625,20.184886445673342,64.7984895917881,246.1708693987372,1.1051972889200803,291.3165584313246,-26.14722625392533,30.582623800532826,188.7004264426007,48.89270944031846,0.99002048869868
32,66,59418.303385,59418.0,59418.115885,59418.4812,0.012500000000000002,False,275.22622320424625,20.184886445673342,61.2619219707641,251.3186102491937,1.140476063791359,291.4467097472617,-26.127560346213823,29.902456177498873,193.18764262693767,48.91474151987952,0.9902926938164095
33,66,59418.315885,59418.0,59418.115885,59418.4812,0.012500000000000002,False,275.22622320424625,20.184886445673342,57.624931234956414,255.5930071101345,1.1840470952269189,291.57802729714376,-26.10554873937828,28.946784142009093,197.5706583306098,48.93527297995126,0.990560591249364
34,66,59418.328385,59418.0,59418.115885,59418.4812,0.012500000000000002,False,275.22622320424625,20.184886445673342,53.922226844179846,259.2517512736609,1.237289340542425,291.7109149182046,-26.081242456423507,27.72866465203281,201.8215949102292,48.95449458865613,0.99082418057405
35,66,59418.340885,59418.0,59418.115885,59418.4812,0.012500000000000002,False,275.22622320424625,20.184886445673342,50.17680105685989,262.4686204562262,1.3020421672284646,291.84576518116444,-26.054705336472065,26.26362445639093,205.91903411214932,48.97260959278061,0.9910834614280221
36,66,59418.353385,59418.0,59418.115885,59418.4812,0.012500000000000002,False,275.22622320424625,20.184886445673342,46.40465112749396,265.3638299292589,1.3807809419816106,291.9829568013039,-26.026013495593244,24.56882643035939,209.8482018524562,48.989832334250224,0.9913384335149967
37,66,59418.365885,59418.0,59418.115885,59418.4812,0.012500000000000002,False,275.22622320424625,20.184886445673342,42.61748456405809,268.0229578483928,1.4768854840606267,292.12285217131006,-25.995254692022673,22.662283534585374,213.6005990500316,49.006386788823455,0.9915890965938208
38,70,59418.115885,59418.0,59418.115885,59418.4812,0.0125,False,268.2358235054386,11.456721381959408,53.97334809602984,118.93988431517616,1.2364859953610714,289.3877771541074,-26.179786003291344,12.513713489259723,132.82087749900126,42.890677533876975,0.9857576911084804
39,70,59418.128385,59418.0,59418.115885,59418.4812,0.0125,False,268.2358235054386,11.456721381959408,57.2052246075549,124.28816564416783,1.1896038192520302,289.5436997349896,-26.190811846631288,15.126547243124612,135.8173793683631,42.97297749658561,0.9860901254134088
40,70,59418.140885,59418.0,59418.115885,59418.4812,0.0125,False,268.2358235054386,11.456721381959408,60.220583494025966,130.52622632515383,1.1521481509562397,289.69549884083875,-26.200159582929803,17.60153904415474,138.97763844984908,43.052277681125055,0.9864182643453984
41,70,59418.153385,59418.0,59418.115885,59418.4812,0.0125,False,268.2358235054386,11.456721381959408,62.94343579121651,137.86038298385785,1.1228916213114015,289.84345120087795,-26.207706555713717,19.922998365401615,142.31001649207963,43.12858121459601,0.9867421066244296
42,70,59418.165885,59418.0,59418.115885,59418.4812,0.0125,False,268.2358235054386,11.456721381959408,65.27389454395534,146.48250081928632,1.1009363890403467,289.9878579606298,-26.213338974133425,22.074150222533525,145.8205030598063,43.20191451979397,0.9870616510384418
43,70,59418.178385,59418.0,59418.115885,59418.4812,0.0125,False,268.2358235054386,11.456721381959408,67.08937441173568,156.48562375952747,1.0856428630696948,290.12904291859576,-26.216952801045647,24.037361350296564,149.51180939025917,43.27232722548901,0.9873768964300308
44,70,59418.190885,59418.0,59418.115885,59418.4812,0.0125,False,268.2358235054386,11.456721381959408,68.25860208472514,167.73219766351096,1.0765825072455388,290.26735057432165,-26.21845457923701,25.79449351973432,153.38237965407205,43.33989191921212,0.9876878417053758
45,70,59418.203385,59418.0,59418.115885,59418.4812,0.0125,False,268.2358235054386,11.456721381959408,68.67387259331953,179.74707979953698,1.073507935451707,290.4031439815023,-26.217762185830694,27.32739928022599,157.42541324716294,43.40470373420235,0.9879944858300702
